Age,Workclass,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Native-Country,Income
46, Private, Bachelors,13, Widowed, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
34, Private, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Female, United-States, <=50K
55, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female, United-States, <=50K
51, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
51, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
58, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
51, Private, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, United-States, <=50K
35, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
46, Self-emp-not-inc, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
30, Private, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
49, Private, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
28, Private, Bachelors,13, Never-married, Handlers-cleaners, Other-relative, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Machine-op-inspct, Own-child, White, Male, United-States, <=50K
31, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
52, Private, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male, United-States, <=50K
66, Local-gov, Bachelors,13, Widowed, Prof-specialty, Not-in-family, Black, Female, United-States, <=50K
51, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
24, Local-gov, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
37, Private, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female, United-States, <=50K
23, State-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
34, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
63, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
43, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
28, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
20, Private, Bachelors,13, Never-married, Sales, Other-relative, Black, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Own-child, Black, Female, United-States, <=50K
32, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Unmarried, Black, Female, United-States, <=50K
42, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
33, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female, United-States, <=50K
60, Self-emp-not-inc, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
24, Federal-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
30, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
61, Self-emp-inc, Bachelors,13, Separated, Sales, Not-in-family, White, Female, United-States, <=50K
31, Private, Bachelors,13, Widowed, Other-service, Not-in-family, White, Female, United-States, <=50K
64, Private, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
19, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
32, Private, Bachelors,13, Divorced, Sales, Unmarried, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Female, United-States, <=50K
41, Private, Bachelors,13, Separated, Sales, Unmarried, White, Female, United-States, <=50K
39, Private, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female, United-States, <=50K
38, Self-emp-not-inc, Bachelors,13, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male, United-States, <=50K
23, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male, United-States, <=50K
39, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, United-States, <=50K
34, Private, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male, United-States, <=50K
59, Local-gov, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Black, Male, United-States, <=50K
24, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Male, United-States, <=50K
32, Private, Bachelors,13, Never-married, Protective-serv, Not-in-family, Black, Male, United-States, <=50K
39, Local-gov, Bachelors,13, Separated, Prof-specialty, Not-in-family, Black, Male, United-States, <=50K
40, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
47, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
59, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
73, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
24, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
73, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
45, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
44, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
68, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
67, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
53, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
34, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
27, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
68, Private, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States, <=50K
50, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
36, Private, Bachelors,13, Divorced, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K
61, Local-gov, Bachelors,13, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
72, Private, Bachelors,13, Divorced, Sales, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
62, Private, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male, United-States, <=50K
37, Private, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male, United-States, <=50K
33, Private, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
22, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
45, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
27, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
37, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
45, Private, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
25, Self-emp-not-inc, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
21, Private, Bachelors,13, Never-married, Sales, Own-child, White, Male, United-States, <=50K
42, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Male, United-States, <=50K
47, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
26, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female, United-States, <=50K
46, Private, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
56, Private, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K
36, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
23, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
44, Private, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
35, Private, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female, United-States, <=50K
50, Private, Bachelors,13, Never-married, Sales, Unmarried, White, Female, United-States, <=50K
32, Private, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female, United-States, <=50K
44, Private, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female, United-States, <=50K
35, Private, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female, United-States, <=50K
25, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male, United-States, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
23, Local-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
42, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Sales, Own-child, White, Male, United-States, <=50K
37, Private, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Black, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, Other, Female, United-States, <=50K
24, Private, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
42, Local-gov, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male, United-States, <=50K
65, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
39, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Other-service, Not-in-family, Black, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
26, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
36, Private, Bachelors,13, Separated, Other-service, Unmarried, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
40, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
60, State-gov, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
43, Private, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female, United-States, <=50K
38, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
34, Private, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
29, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
37, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
38, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
30, Federal-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
42, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
39, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
26, State-gov, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
34, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
36, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
23, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
28, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
22, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
27, Federal-gov, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Female, United-States, <=50K
45, Self-emp-not-inc, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
46, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
34, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female, United-States, <=50K
30, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female, United-States, <=50K
28, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female, United-States, <=50K
34, Private, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
57, Local-gov, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
49, Private, Bachelors,13, Divorced, Sales, Other-relative, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
23, Self-emp-inc, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
22, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female, United-States, <=50K
38, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female, United-States, <=50K
22, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
26, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Sales, Own-child, White, Female, United-States, <=50K
24, Private, Bachelors,13, Never-married, Sales, Own-child, White, Female, United-States, <=50K
26, Private, Bachelors,13, Never-married, Tech-support, Own-child, White, Female, United-States, <=50K
39, Local-gov, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female, United-States, <=50K
58, Private, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female, United-States, <=50K
41, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female, United-States, <=50K
32, Local-gov, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female, United-States, <=50K
44, Private, Bachelors,13, Divorced, Sales, Unmarried, White, Female, United-States, <=50K
49, Private, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female, United-States, <=50K
48, Local-gov, Bachelors,13, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Unmarried, White, Female, United-States, <=50K
67, Self-emp-inc, Bachelors,13, Widowed, Other-service, Unmarried, White, Female, United-States, <=50K
43, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
31, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
53, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male, United-States, <=50K
51, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Male, United-States, <=50K
28, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Male, United-States, <=50K
36, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male, United-States, <=50K
40, Private, Bachelors,13, Separated, Adm-clerical, Unmarried, Black, Male, United-States, <=50K
38, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
33, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States, <=50K
50, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
58, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States, <=50K
53, Private, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male, United-States, <=50K
48, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
40, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
43, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
41, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
60, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
31, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
50, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
62, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
25, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male, United-States, <=50K
37, Private, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male, United-States, <=50K
43, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
43, Self-emp-inc, Bachelors,13, Divorced, Farming-fishing, Not-in-family, White, Male, United-States, <=50K
45, Self-emp-not-inc, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
36, Private, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male, United-States, <=50K
29, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
24, State-gov, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K
29, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
23, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
32, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
27, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
39, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
24, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
47, Self-emp-not-inc, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, United-States, <=50K
44, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male, United-States, <=50K
41, Self-emp-not-inc, Bachelors,13, Separated, Craft-repair, Not-in-family, White, Male, United-States, <=50K
37, Private, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male, United-States, <=50K
30, State-gov, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Male, United-States, <=50K
27, Federal-gov, Bachelors,13, Never-married, Transport-moving, Other-relative, White, Male, United-States, <=50K
24, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male, United-States, <=50K
42, Self-emp-not-inc, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male, United-States, <=50K
27, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
25, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Sales, Own-child, White, Male, United-States, <=50K
39, Self-emp-not-inc, Bachelors,13, Separated, Craft-repair, Own-child, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Handlers-cleaners, Unmarried, White, Male, United-States, <=50K
43, Self-emp-not-inc, Bachelors,13, Separated, Craft-repair, Unmarried, White, Male, United-States, <=50K
25, Private, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male, United-States, <=50K
63, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, United-States, <=50K
28, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
54, Private, Bachelors,13, Never-married, Other-service, Own-child, Black, Female, United-States, <=50K
46, Private, Bachelors,13, Separated, Prof-specialty, Unmarried, Black, Female, United-States, <=50K
37, Local-gov, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
34, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female, United-States, <=50K
31, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female, United-States, <=50K
33, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male, United-States, <=50K
50, State-gov, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K
27, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
58, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
44, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female, United-States, <=50K
30, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
38, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
45, Private, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States, <=50K
46, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
45, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
41, Private, Bachelors,13, Divorced, Other-service, Not-in-family, White, Male, United-States, <=50K
32, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male, United-States, <=50K
35, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
40, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male, United-States, <=50K
27, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male, United-States, <=50K
31, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male, United-States, <=50K
44, State-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female, United-States, <=50K
25, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Black, Female, United-States, <=50K
44, State-gov, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
38, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, United-States, <=50K
25, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
26, Local-gov, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female, United-States, <=50K
23, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female, United-States, <=50K
46, Private, Bachelors,13, Widowed, Tech-support, Unmarried, White, Female, United-States, <=50K
30, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female, United-States, <=50K
34, Federal-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, United-States, <=50K
62, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States, <=50K
54, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States, <=50K
46, State-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States, <=50K
